,ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
1163,2023,11650,서초구,10100,방배동,1,대지,0488,0004,방배 리더스빌,20230720,14200,24.86,34.06,3.0,,,2004,오피스텔,직거래,
1164,2023,11380,은평구,10400,갈현동,1,대지,0325,0008,초원그린빌(325-8),20230720,33500,59.7,30.45,3.0,,,2019,연립다세대,중개거래,서울 은평구
1165,2023,11440,마포구,11200,현석동,1,대지,0159,0001,가람빌라다동,20230720,45000,55.59,37.3,4.0,,,1996,연립다세대,중개거래,서울 마포구
1166,2023,11320,도봉구,10700,창동,1,대지,0030,0000,창동주공18단지,20230720,49500,45.77,0.0,14.0,,,1988,아파트,중개거래,서울 도봉구
1167,2023,11545,금천구,10200,독산동,1,대지,0957,0013,가장좋은집,20230720,15470,34.85,23.99,2.0,,,2017,연립다세대,직거래,
1168,2023,11305,강북구,10300,수유동,1,대지,0038,0006,청솔하이빌(38-6),20230720,19900,52.27,26.49,5.0,,,2012,연립다세대,중개거래,서울 강북구
1169,2023,11620,관악구,10100,봉천동,1,대지,0041,0113,21하우징,20230720,36000,54.91,33.12,3.0,,,2015,연립다세대,중개거래,서울 관악구
1170,2023,11740,강동구,10700,암사동,1,대지,0445,0008,신흥빌리지A동(445-8),20230720,45000,76.69,51.73,4.0,,,1992,연립다세대,중개거래,서울 강동구
1171,2023,11380,은평구,10900,신사동,1,대지,0030,0011,(30-11),20230720,9000,18.24,18.37,-1.0,,20230725,1986,연립다세대,중개거래,서울 은평구
1172,2023,11350,노원구,10400,하계동,1,대지,0256,0005,한신동성,20230720,66000,112.24,0.0,9.0,,,1993,아파트,직거래,
1173,2023,11500,강서구,10300,화곡동,1,대지,0504,0065,MJ504,20230720,30300,35.42,28.13,1.0,,,2022,연립다세대,직거래,
1174,2023,11110,종로구,11800,내수동,1,대지,0075,0000,용비어천가,20230720,26500,33.0,41.79,6.0,,,2004,오피스텔,중개거래,서울 종로구
1175,2023,11470,양천구,10200,목동,1,대지,0912,0000,목동신시가지5,20230720,253500,143.36,0.0,4.0,,,1986,아파트,중개거래,서울 양천구
1176,2023,11590,동작구,10600,동작동,1,대지,0333,0000,이수힐스테이트,20230720,120000,60.0,0.0,10.0,,,2013,아파트,중개거래,서울 동작구
1177,2023,11410,서대문구,12000,남가좌동,1,대지,0374,0008,명인빌,20230720,17000,46.32,30.86,2.0,,,2015,연립다세대,중개거래,서울 서대문구
1178,2023,11650,서초구,10800,서초동,1,대지,1316,0015,현대성우주상복합아파트,20230720,165000,150.85,0.0,5.0,,,2002,아파트,중개거래,서울 서초구
1179,2023,11110,종로구,12600,종로1가,1,대지,0024,0000,르메이에르종로타운1,20230720,43000,56.64,75.53,14.0,,,2007,오피스텔,중개거래,서울 종로구
1180,2023,11320,도봉구,10500,쌍문동,1,대지,0057,0007,이도아트빌라(57-7),20230720,23000,52.83,23.81,3.0,,,1997,연립다세대,직거래,
1181,2023,11680,강남구,11100,세곡동,1,대지,0616,0000,강남 드림하이 오피스텔,20230720,35000,40.92,59.06,8.0,,,2018,오피스텔,중개거래,서울 강남구
1182,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,32850,29.95,15.75,5.0,,,2023,연립다세대,직거래,
1183,2023,11290,성북구,13600,하월곡동,1,대지,0225,0000,래미안월곡,20230720,70000,59.75,0.0,14.0,,,2006,아파트,중개거래,서울 성북구
1184,2023,11620,관악구,10200,신림동,1,대지,1709,0001,신림아파트(1709-1),20230720,35000,59.94,25.0,4.0,,,2000,연립다세대,중개거래,서울 관악구
1185,2023,11230,동대문구,10500,답십리동,1,대지,1013,0000,래미안미드카운티,20230720,105000,75.01,0.0,3.0,,,2019,아파트,중개거래,서울 동대문구
1186,2023,11440,마포구,12000,서교동,1,대지,0442,0016,플러스타운,20230720,59000,74.67,34.62,3.0,,,2002,연립다세대,중개거래,서울 마포구
1187,2023,11215,광진구,10500,자양동,1,대지,0854,0000,광진트라팰리스,20230720,230000,169.53,0.0,6.0,,,2006,아파트,중개거래,"서울 강남구, 서울 광진구"
1188,2023,11230,동대문구,10400,전농동,1,대지,0620,0047,청량리역 롯데캐슬 SKY-L65,20230720,27980,29.34,0.0,9.0,분양권,,0,아파트,직거래,
1189,2023,11740,강동구,10600,둔촌동,1,대지,0483,0004,도원주택,20230720,30000,44.05,23.85,3.0,,,2002,연립다세대,중개거래,서울 강동구
1190,2023,11410,서대문구,11200,대현동,1,대지,0027,0020,신촌가이아,20230720,18000,29.04,42.69,8.0,,,2005,오피스텔,중개거래,서울 서대문구
1191,2023,11650,서초구,10100,방배동,1,대지,0488,0004,방배 리더스빌,20230720,14200,24.86,34.06,5.0,,,2004,오피스텔,직거래,
1192,2023,11545,금천구,10300,시흥동,,,,,,20230720,66800,173.52,119.0,0.0,,,1992,단독다가구,중개거래,서울 금천구
1193,2023,11650,서초구,10100,방배동,1,대지,0488,0004,방배 리더스빌,20230720,14200,24.86,34.06,5.0,,,2004,오피스텔,직거래,
1194,2023,11530,구로구,10200,구로동,1,대지,0043,0001,신도림로제리움,20230720,11000,16.92,0.0,20.0,,,2012,아파트,직거래,
1195,2023,11500,강서구,10300,화곡동,1,대지,0410,0010,그린나래빌라트,20230720,17900,43.95,25.66,2.0,,,2008,연립다세대,중개거래,서울 강서구
1196,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,31950,29.95,15.75,2.0,,,2023,연립다세대,직거래,
1197,2023,11650,서초구,10100,방배동,1,대지,0488,0004,방배 리더스빌,20230720,14200,24.86,34.06,5.0,,,2004,오피스텔,직거래,
1198,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,32400,29.95,15.75,3.0,,,2023,연립다세대,직거래,
1199,2023,11740,강동구,10500,길동,1,대지,0357,0001,그린타운(1동),20230720,29000,59.08,27.49,2.0,,,1991,연립다세대,직거래,
1200,2023,11530,구로구,10200,구로동,1,대지,0186,0017,하나가드리움(186-17),20230720,12300,25.92,40.58,6.0,,,2002,오피스텔,중개거래,서울 구로구
1201,2023,11740,강동구,10800,성내동,1,대지,0457,0015,동광팰리스,20230720,19000,32.98,17.03,5.0,,,2012,연립다세대,중개거래,서울 강동구
1202,2023,11470,양천구,10100,신정동,1,대지,0973,0039,신성스카이뷰,20230720,36400,29.03,11.0,6.0,,,2020,연립다세대,중개거래,서울 영등포구
1203,2023,11590,동작구,10200,상도동,1,대지,0256,0228,미성해드림(256-228),20230720,30000,42.37,28.13,5.0,,20230804,2016,연립다세대,중개거래,서울 동작구
1204,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,32550,29.95,15.75,6.0,,,2023,연립다세대,직거래,
1205,2023,11305,강북구,10100,미아동,1,대지,0325,0032,미아위드빌B,20230720,33300,51.74,33.03,4.0,,,2017,연립다세대,중개거래,서울 강북구
1206,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,32550,29.95,15.75,4.0,,,2023,연립다세대,직거래,
1207,2023,11470,양천구,10200,목동,1,대지,0904,0000,목동신시가지4,20230720,196000,96.36,0.0,6.0,,,1986,아파트,중개거래,서울 양천구
1208,2023,11530,구로구,10200,구로동,1,대지,0043,0001,신도림 로제리움,20230720,11000,20.09,30.05,4.0,,,2012,오피스텔,직거래,
1209,2023,11350,노원구,10300,공릉동,1,대지,0109,0000,비선아파트,20230720,42500,49.28,0.0,4.0,,,1999,아파트,중개거래,서울 노원구
1210,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,35700,34.18,17.98,6.0,,,2023,연립다세대,직거래,
1211,2023,11215,광진구,10300,구의동,1,대지,0076,0001,그랜드파크 오피스텔,20230720,18500,19.4,28.24,4.0,,,2017,오피스텔,중개거래,서울 광진구
1212,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,36300,35.76,18.81,3.0,,,2023,연립다세대,직거래,
1213,2023,11440,마포구,10900,염리동,1,대지,0081,0001,삼성빌라(81-1),20230720,38000,48.9,29.7,5.0,,,2017,연립다세대,직거래,
1214,2023,11740,강동구,10800,성내동,1,대지,0405,0005,한솔애리즈(405-5),20230720,55290,84.53,0.0,6.0,,,2009,아파트,직거래,
1215,2023,11380,은평구,10500,구산동,1,대지,0016,0057,"고은명가,고은프라자",20230720,24000,38.2,24.88,2.0,,,2020,연립다세대,중개거래,서울 은평구
1216,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,36850,35.76,18.81,5.0,,,2023,연립다세대,직거래,
1217,2023,11290,성북구,13800,장위동,1,대지,0233,0167,(233-167),20230720,44000,47.24,46.3,2.0,,,1978,연립다세대,중개거래,서울 성북구
1218,2023,11740,강동구,10700,암사동,1,대지,0425,0022,일우비앤비,20230720,28000,45.27,26.88,3.0,,,2016,연립다세대,직거래,
1219,2023,11740,강동구,10900,천호동,1,대지,0414,0000,두산위브센티움,20230720,17500,39.17,0.0,3.0,,,2004,아파트,중개거래,서울 강동구
1220,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,35850,35.76,18.81,2.0,,,2023,연립다세대,직거래,
1221,2023,11740,강동구,10700,암사동,1,대지,0457,0023,현진빌리지(457-23),20230720,33000,49.57,40.23,2.0,,,2009,연립다세대,중개거래,서울 강동구
1222,2023,11170,용산구,11200,원효로1가,1,대지,0082,0009,시티파크힐,20230720,79400,29.79,22.65,3.0,,,2022,연립다세대,중개거래,서울 용산구
1223,2023,11215,광진구,10500,자양동,1,대지,0801,0007,자양그린홈,20230720,24500,49.23,34.3,1.0,,,1995,연립다세대,중개거래,서울 광진구
1224,2023,11545,금천구,10100,가산동,1,대지,0238,0078,원평8차,20230720,17000,48.27,24.1,4.0,,,2002,연립다세대,중개거래,서울 금천구
1225,2023,11500,강서구,10300,화곡동,1,대지,0046,0040,태성빌라(46-40),20230720,25000,40.56,20.44,2.0,,,2003,연립다세대,중개거래,서울 광진구
1226,2023,11500,강서구,10200,등촌동,1,대지,0643,0039,한강두유림12차(643-39),20230720,15000,29.95,23.49,2.0,,,2021,연립다세대,직거래,
1227,2023,11350,노원구,10200,월계동,1,대지,0556,0000,주공2,20230720,37500,44.52,0.0,9.0,,,1992,아파트,중개거래,서울 강남구
1228,2023,11620,관악구,10200,신림동,1,대지,1644,0000,힐스테이트뉴포레,20230720,93500,60.0,0.0,27.0,,,2022,아파트,중개거래,서울 관악구
1229,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,53150,55.1,28.98,4.0,,,2023,연립다세대,직거래,
1230,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,52050,55.1,28.98,2.0,,,2023,연립다세대,직거래,
1231,2023,11380,은평구,11400,진관동,1,대지,0064,0000,힐데스하임,20230720,32500,42.24,0.0,9.0,,,2017,아파트,직거래,
1232,2023,11470,양천구,10100,신정동,1,대지,1277,0000,신트리4,20230720,52500,48.96,0.0,15.0,,,2000,아파트,중개거래,서울 양천구
1233,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,52900,55.1,28.98,3.0,,,2023,연립다세대,직거래,
1234,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,50200,51.0,26.82,4.0,,,2023,연립다세대,직거래,
1235,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,40450,40.21,21.15,6.0,,,2023,연립다세대,직거래,
1236,2023,11530,구로구,10200,구로동,1,대지,0043,0001,신도림 로제리움,20230720,11000,20.09,30.05,4.0,,,2012,오피스텔,직거래,
1237,2023,11440,마포구,12700,상암동,1,대지,1748,0000,상암 오벨리스크 2차,20230720,12400,20.7,26.94,4.0,,,2014,오피스텔,중개거래,서울 마포구
1238,2023,11530,구로구,10200,구로동,1,대지,0043,0001,신도림로제리움,20230720,14000,20.55,0.0,20.0,,,2012,아파트,직거래,
1239,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,50000,51.0,26.82,3.0,,,2023,연립다세대,직거래,
1240,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,44200,42.64,22.43,5.0,,,2023,연립다세대,직거래,
1241,2023,11680,강남구,11800,도곡동,1,대지,0965,0000,중명하니빌,20230720,37000,34.1,0.0,4.0,,,1997,아파트,중개거래,서울 강남구
1242,2023,11620,관악구,10300,남현동,1,대지,1053,0024,"파크뷰A,B동",20230720,48000,44.69,24.2,2.0,,,2021,연립다세대,직거래,
1243,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,49250,51.0,26.82,2.0,,,2023,연립다세대,직거래,
1244,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,48450,50.2,26.4,4.0,,,2023,연립다세대,직거래,
1245,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,48200,50.2,26.4,3.0,,,2023,연립다세대,직거래,
1246,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,47500,50.2,26.4,2.0,,,2023,연립다세대,직거래,
1247,2023,11560,영등포구,11600,당산동6가,1,대지,0237,0015,스카이빌,20230720,44000,66.93,33.06,3.0,,,2008,연립다세대,중개거래,서울 영등포구
1248,2023,11680,강남구,11800,도곡동,1,대지,0467,0000,타워팰리스1,20230720,430000,164.97,0.0,16.0,,,2002,아파트,중개거래,서울 강남구
1249,2023,11680,강남구,10600,대치동,1,대지,0316,0000,은마,20230720,264000,84.43,0.0,9.0,,,1979,아파트,중개거래,서울 강남구
1250,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,48850,49.29,25.92,5.0,,,2023,연립다세대,직거래,
1251,2023,11410,서대문구,10100,충정로2가,1,대지,0192,0000,서대문 디오빌 오피스텔,20230720,17900,25.35,34.65,10.0,,,2009,오피스텔,중개거래,서울 서대문구
1252,2023,11590,동작구,10200,상도동,1,대지,0904,0000,상도역롯데캐슬파크엘,20230720,111500,59.98,0.0,10.0,,,2021,아파트,중개거래,"경기 성남수정구, 서울 동작구"
1253,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,47350,47.78,25.13,3.0,,,2023,연립다세대,직거래,
1254,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,46700,47.78,25.13,2.0,,,2023,연립다세대,직거래,
1255,2023,11530,구로구,10200,구로동,1,대지,0043,0001,신도림 로제리움,20230720,11000,20.09,30.05,4.0,,,2012,오피스텔,직거래,
1256,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,47600,47.78,25.13,4.0,,,2023,연립다세대,직거래,
1257,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,48050,47.78,25.13,5.0,,,2023,연립다세대,직거래,
1258,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,47600,47.78,25.13,6.0,,,2023,연립다세대,직거래,
1259,2023,11740,강동구,10900,천호동,1,대지,0332,0007,천호파크빌Ⅶ(332-7),20230720,46500,46.46,24.43,6.0,,,2023,연립다세대,직거래,
1260,2023,11380,은평구,10800,역촌동,1,대지,0038,0037,온세스위트빌,20230720,39800,76.07,39.75,2.0,,,2003,연립다세대,중개거래,서울 은평구
1261,2023,11740,강동구,10800,성내동,1,대지,0590,0000,성내동삼성아파트,20230720,83500,59.88,0.0,15.0,,,1999,아파트,중개거래,서울 강동구
1262,2023,11500,강서구,10300,화곡동,1,대지,0102,0048,한울아트빌,20230720,24500,63.1,32.38,2.0,,,2002,연립다세대,중개거래,서울 강서구
1263,2023,11530,구로구,10200,구로동,1,대지,0043,0001,신도림 로제리움,20230720,11000,20.09,30.05,6.0,,,2012,오피스텔,직거래,
1264,2023,11260,중랑구,10600,신내동,1,대지,0783,0000,성원,20230720,59000,84.32,0.0,5.0,,,1994,아파트,중개거래,서울 중랑구
1265,2023,11740,강동구,10700,암사동,1,대지,0509,0000,선사현대아파트,20230720,85500,59.64,0.0,28.0,,,2000,아파트,중개거래,서울 강동구
1266,2023,11380,은평구,10700,응암동,1,대지,0100,0024,(100-24),20230719,27800,60.0,38.11,2.0,,,2008,연립다세대,중개거래,서울 은평구
1267,2023,11650,서초구,10100,방배동,1,대지,1031,0003,	(1031-3)	,20230719,24000,28.8,34.51,3.0,,,1987,오피스텔,직거래,
1268,2023,11320,도봉구,10800,도봉동,1,대지,0583,0032,반석빌C동,20230719,23300,52.32,29.63,4.0,,,2013,연립다세대,중개거래,서울 도봉구
1269,2023,11380,은평구,10700,응암동,1,대지,0770,0000,힐스테이트녹번역,20230719,87500,59.99,0.0,2.0,,,2022,아파트,중개거래,서울 은평구
1270,2023,11170,용산구,13200,동빙고동,1,대지,0149,0002,(149-2),20230719,90000,38.32,26.8,-1.0,,,1991,연립다세대,직거래,
1271,2023,11620,관악구,10300,남현동,1,대지,1061,0018,	(1061-18)	,20230719,19700,27.95,43.91,14.0,,,2005,오피스텔,중개거래,서울 관악구
1272,2023,11410,서대문구,11800,홍은동,1,대지,0467,0000,북한산두산위브,20230719,82000,84.98,0.0,9.0,,,2020,아파트,중개거래,서울 서대문구
1273,2023,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,20230719,63000,84.71,0.0,12.0,,,2004,아파트,중개거래,서울 강북구
1274,2023,11260,중랑구,10400,묵동,1,대지,0114,0001,(114-1),20230719,18000,51.75,35.85,2.0,,,1985,연립다세대,중개거래,서울 중랑구
1275,2023,11380,은평구,10200,녹번동,1,대지,0102,0004,(102-4),20230719,22000,12.6,13.59,4.0,,,2021,연립다세대,중개거래,서울 은평구
1276,2023,11440,마포구,10100,아현동,1,대지,0802,0000,마포센트럴아이파크,20230719,141500,84.97,0.0,21.0,,,2017,아파트,중개거래,서울 마포구
1277,2023,11530,구로구,10700,개봉동,1,대지,0470,0000,삼환,20230719,65500,114.48,0.0,2.0,,,1995,아파트,중개거래,서울 구로구
1278,2023,11260,중랑구,10200,상봉동,1,대지,0102,0067,(102-67),20230719,8500,34.38,21.96,-1.0,,,1991,연립다세대,중개거래,서울 중랑구
1279,2023,11530,구로구,10800,오류동,1,대지,0338,0000,동부골든,20230719,59500,113.43,0.0,15.0,,,1998,아파트,중개거래,서울 구로구
1280,2023,11410,서대문구,11000,북아현동,1,대지,1011,0000,신촌푸르지오,20230719,146000,109.09,0.0,12.0,,,2015,아파트,중개거래,서울 서대문구
1281,2023,11470,양천구,10200,목동,1,대지,0965,0000,목동롯데캐슬마에스트로,20230719,102000,59.98,0.0,12.0,,,2019,아파트,중개거래,서울 양천구
1282,2023,11710,송파구,11100,방이동,1,대지,0042,0000,잠실역 웰리지 더테라스,20230719,25500,21.64,3.7,4.0,,,2023,오피스텔,중개거래,서울 송파구
1283,2023,11545,금천구,10100,가산동,1,대지,0151,0014,대동,20230719,18500,50.41,37.79,1.0,,,1980,연립다세대,중개거래,서울 금천구
1284,2023,11530,구로구,10200,구로동,1,대지,0103,0011,한솔로이젠트,20230719,13500,29.4,37.43,8.0,,,2006,오피스텔,중개거래,서울 구로구
1285,2023,11320,도봉구,10500,쌍문동,1,대지,0056,0000,삼익세라믹,20230719,59500,79.98,0.0,15.0,,,1988,아파트,중개거래,서울 도봉구
1286,2023,11140,중구,15100,을지로5가,1,대지,0020,0001,정건벨라지오오피스텔,20230719,15000,32.57,43.55,11.0,,,2003,오피스텔,중개거래,서울 중구
1287,2023,11500,강서구,10300,화곡동,1,대지,1161,0000,강서 동도센트리움,20230719,10500,18.97,26.65,19.0,,,2012,오피스텔,중개거래,"서울 강서구, 서울 양천구"
1288,2023,11560,영등포구,11000,여의도동,1,대지,0042,0000,한양,20230719,298000,193.03,0.0,3.0,,,1975,아파트,중개거래,서울 영등포구
1289,2023,11380,은평구,10300,불광동,1,대지,0239,0004,불광 하이츠,20230719,17000,58.83,68.29,2.0,,,2016,오피스텔,중개거래,서울 동대문구
1290,2023,11530,구로구,10200,구로동,1,대지,0108,0000,현대파크빌,20230719,94000,154.93,0.0,34.0,,,1999,아파트,중개거래,서울 강남구
1291,2023,11440,마포구,12500,성산동,1,대지,0593,0003,동우 자인채 스토리 상암,20230719,21000,24.25,39.21,3.0,,,2018,오피스텔,직거래,
1292,2023,11215,광진구,10500,자양동,1,대지,0650,0021,아름다운마을,20230719,55000,83.89,32.31,4.0,,,2002,연립다세대,중개거래,서울 광진구
1293,2023,11650,서초구,10100,방배동,1,대지,0816,0013,르시엘6차(816-13),20230719,31000,29.95,21.73,2.0,,,2011,연립다세대,중개거래,서울 서초구
1294,2023,11215,광진구,10500,자양동,1,대지,0520,0002,우성2,20230719,105000,80.1,0.0,6.0,,,1989,아파트,중개거래,서울 광진구
1295,2023,11500,강서구,10300,화곡동,1,대지,1165,0000,강서힐스테이트,20230719,121000,84.99,0.0,8.0,,,2015,아파트,중개거래,서울 강서구
1296,2023,11530,구로구,10200,구로동,1,대지,0097,0004,하나세인스톤2차,20230719,14300,19.33,0.0,16.0,,,2011,아파트,중개거래,서울 구로구
1297,2023,11305,강북구,10200,번동,1,대지,0148,0473,경원주택2,20230719,9900,38.08,28.0,-1.0,,,1990,연립다세대,중개거래,충남 아산시
1298,2023,11170,용산구,12200,문배동,1,대지,0024,0021,아크로타워,20230719,145000,126.3,0.0,26.0,,,2007,아파트,중개거래,서울 용산구
1299,2023,11380,은평구,10700,응암동,1,대지,0086,0028,경성하이빌,20230719,35500,55.0,29.37,3.0,,,2015,연립다세대,중개거래,서울 은평구
1300,2023,11305,강북구,10300,수유동,1,대지,0738,0000,한원힐트리움수유,20230719,26500,27.39,0.0,4.0,,,2020,아파트,중개거래,서울 강북구
1301,2023,11320,도봉구,10500,쌍문동,1,대지,0285,0005,동익미라벨,20230719,43500,84.39,0.0,9.0,,,1987,아파트,중개거래,서울 도봉구
1302,2023,11590,동작구,10200,상도동,1,대지,0279,0249,우진아트빌,20230719,31950,71.34,32.86,2.0,,,2002,연립다세대,중개거래,서울 관악구
1303,2023,11560,영등포구,13200,신길동,1,대지,4934,0000,삼성래미안,20230719,60000,59.54,0.0,14.0,,,2001,아파트,직거래,
1304,2023,11560,영등포구,11000,여의도동,1,대지,0050,0000,시범,20230719,179000,79.24,0.0,3.0,,,1971,아파트,중개거래,서울 영등포구
1305,2023,11410,서대문구,11900,북가좌동,1,대지,0481,0000,DMC래미안e편한세상,20230719,111000,84.95,0.0,2.0,,,2012,아파트,중개거래,서울 서대문구
1306,2023,11350,노원구,10200,월계동,1,대지,0923,0000,초안1,20230719,45000,59.85,0.0,11.0,,,1998,아파트,중개거래,서울 도봉구
1307,2023,11560,영등포구,12600,양평동2가,1,대지,0043,0014,CO-OP Residence/오목교,20230719,7700,16.98,26.58,5.0,,,2004,오피스텔,중개거래,서울 영등포구
1308,2023,11170,용산구,12900,이촌동,1,대지,0300,0011,왕궁,20230719,216000,102.48,0.0,2.0,,,1974,아파트,중개거래,서울 용산구
1309,2023,11650,서초구,10800,서초동,1,대지,1308,0026,강남역리가스퀘어,20230719,32900,36.93,48.36,13.0,,,2012,오피스텔,중개거래,서울 서초구
1310,2023,11740,강동구,10700,암사동,1,대지,0479,0013,제이빌더스,20230719,29000,29.62,17.14,2.0,,,2016,연립다세대,중개거래,서울 강동구
1311,2023,11200,성동구,11500,성수동2가,1,대지,0835,0000,롯데캐슬파크,20230719,139000,84.69,0.0,14.0,,,2003,아파트,중개거래,서울 성동구
1312,2023,11560,영등포구,13300,대림동,1,대지,0695,0000,우성2,20230719,61500,79.91,0.0,7.0,,,1992,아파트,중개거래,서울 영등포구
1313,2023,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,20230719,73000,59.58,0.0,24.0,,,2004,아파트,중개거래,서울 관악구
1314,2023,11440,마포구,12500,성산동,,,,,,20230719,103000,120.32,142.0,0.0,,,1967,단독다가구,중개거래,서울 강남구
1315,2023,11410,서대문구,11700,연희동,1,대지,0051,0074,로엠아트빌(A동),20230719,33000,80.94,0.0,2.0,,,2004,아파트,직거래,
1316,2023,11305,강북구,10300,수유동,1,대지,0056,0017,신광아트빌라(56-17),20230719,15500,35.42,21.53,4.0,,,2002,연립다세대,중개거래,서울 강북구
1317,2023,11440,마포구,10400,도화동,1,대지,0571,0000,나눔빌딩,20230719,20000,23.04,30.26,12.0,,,2015,오피스텔,중개거래,서울 마포구
1318,2023,11320,도봉구,10800,도봉동,1,대지,0030,0001,한신,20230719,57300,84.94,0.0,14.0,,,1995,아파트,중개거래,서울 도봉구
1319,2023,11680,강남구,10700,신사동,1,대지,0607,0017,백조빌라,20230719,92000,49.62,62.79,1.0,,,1981,연립다세대,중개거래,서울 강남구
1320,2023,11590,동작구,10200,상도동,1,대지,0211,0012,효성주택,20230719,35000,42.9,27.06,4.0,,,2015,연립다세대,중개거래,서울 동작구
1321,2023,11305,강북구,10300,수유동,1,대지,0530,0083,(530-83),20230719,10000,25.4,24.8,1.0,,,1990,연립다세대,중개거래,서울 강북구
1322,2023,11560,영등포구,11000,여의도동,1,대지,0014,0021,엘지여의도에클라트,20230719,25000,38.01,49.41,11.0,,,2003,오피스텔,중개거래,서울 영등포구
1323,2023,11380,은평구,10600,대조동,1,대지,0006,0018,나이스홈,20230719,22000,29.98,0.0,12.0,,,2012,아파트,중개거래,서울 은평구
1324,2023,11440,마포구,12500,성산동,1,대지,0020,0005,자슬린하우스,20230719,29000,31.77,19.23,5.0,,,2017,연립다세대,중개거래,서울 용산구
1325,2023,11680,강남구,10600,대치동,1,대지,0891,0023,대치동 대우아이빌 명문가,20230719,24800,34.2,43.39,2.0,,,2004,오피스텔,중개거래,서울 강남구
1326,2023,11620,관악구,10100,봉천동,1,대지,0635,0467,체이스빌B동,20230719,18600,13.92,8.77,4.0,,,2016,연립다세대,중개거래,서울 관악구
1327,2023,11710,송파구,11400,마천동,1,대지,0311,0059,동진빌라,20230719,40000,33.41,24.08,5.0,,,2006,연립다세대,중개거래,서울 송파구
1328,2023,11680,강남구,10500,삼성동,1,대지,0140,0003,선릉대림아크로텔,20230719,40000,37.71,46.94,2.0,,,2004,오피스텔,중개거래,서울 강남구
1329,2023,11500,강서구,10200,등촌동,1,대지,0516,0028,낙원빌라,20230719,32000,63.03,31.09,2.0,,,2003,연립다세대,중개거래,서울 양천구
1330,2023,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20230719,202000,84.99,0.0,27.0,,,2018,아파트,중개거래,서울 송파구
1331,2023,11650,서초구,10100,방배동,1,대지,2525,0000,방배우성,20230719,140000,80.2,0.0,6.0,,,1991,아파트,중개거래,서울 서초구
1332,2023,11680,강남구,11000,압구정동,1,대지,0456,0000,"현대7차(73~77,82,85동)",20230719,515000,144.2,0.0,11.0,,,1979,아파트,중개거래,서울 강남구
1333,2023,11230,동대문구,10400,전농동,1,대지,0695,0000,동대문롯데캐슬노블레스,20230719,125300,84.98,0.0,5.0,,,2018,아파트,중개거래,"서울 동대문구, 서울 송파구"
